Time	Left_x	Left_y	Left_z	Right_x	Right_y	Right_z
14:09:51.686852	-0.004363	0.008727	-0.002182	0.002182	0.002182	0.005454
14:09:51.697408	-0.001091	-0.003272	-0.001091	0.000000	-0.008727	0.005454
14:09:51.706070	0.006545	0.004363	-0.004363	0.000000	0.001091	0.002182
14:09:51.716104	-0.005454	0.002182	-0.003272	-0.001091	0.002182	0.001091
14:09:51.726496	0.002182	0.006545	0.003272	-0.002182	0.009817	-0.003272
14:09:51.736130	-0.005454	-0.001091	-0.001091	-0.002182	-0.009817	0.002182
14:09:51.746073	0.010908	-0.009817	0.003272	0.003272	0.001091	0.005454
14:09:51.756117	-0.001091	0.006545	-0.008727	-0.003272	-0.002182	0.000000
14:09:51.766074	0.007636	0.005454	0.000000	-0.002182	-0.001091	0.001091
14:09:51.776156	-0.001091	0.001091	-0.001091	-0.003272	0.002182	0.000000
14:09:51.786104	0.004363	0.002182	0.000000	-0.002182	-0.002182	0.002182
14:09:51.796136	0.000000	0.003272	-0.002182	-0.003272	0.001091	-0.002182
14:09:51.806099	0.006545	-0.007636	-0.003272	-0.007636	-0.001091	-0.001091
14:09:51.816130	-0.007636	0.004363	0.000000	0.001091	0.004363	-0.002182
14:09:51.826329	-0.001091	-0.002182	-0.001091	0.000000	-0.006545	-0.002182
14:09:51.836130	-0.002182	0.015272	0.003272	-0.003272	0.005454	-0.001091
14:09:51.846339	0.000000	-0.001091	0.000000	-0.002182	0.003272	0.006545
14:09:51.856158	0.003272	-0.005454	-0.002182	-0.006545	0.000000	-0.003272
14:09:51.866284	0.001091	-0.004363	-0.001091	0.000000	0.000000	-0.002182
14:09:51.876180	-0.004363	-0.006545	0.003272	-0.002182	0.000000	-0.001091
14:09:51.886208	0.000000	-0.005454	-0.005454	0.001091	-0.002182	0.009817
14:09:51.896136	-0.002182	0.002182	-0.001091	-0.005454	0.002182	0.005454
14:09:51.906062	0.000000	0.002182	-0.005454	0.003272	-0.001091	-0.001091
14:09:51.916254	-0.003272	0.002182	-0.003272	-0.006545	0.009817	0.000000
14:09:51.926404	0.003272	0.002182	0.004363	-0.003272	-0.001091	0.005454
14:09:51.936845	0.000000	0.002182	-0.005454	-0.001091	-0.001091	0.004363
14:09:51.946484	0.000000	-0.003272	0.003272	-0.001091	0.000000	0.000000
14:09:51.956131	0.000000	0.000000	-0.004363	-0.004363	0.001091	0.000000
14:09:51.966495	0.000000	-0.003272	-0.004363	-0.006545	-0.001091	-0.003272
14:09:51.976132	0.003272	0.006545	-0.006545	-0.009817	0.005454	0.001091
14:09:51.986059	0.002182	0.001091	0.003272	-0.001091	0.002182	0.001091
14:09:51.996118	0.002182	-0.004363	-0.003272	-0.003272	-0.002182	0.004363
14:09:52.006096	0.001091	-0.006545	-0.001091	0.000000	-0.003272	-0.003272
14:09:52.016498	0.002182	-0.004363	0.001091	0.000000	-0.004363	0.000000
14:09:52.026061	-0.005454	0.001091	-0.003272	-0.002182	0.004363	-0.002182
14:09:52.036105	-0.005454	0.009817	0.002182	-0.003272	-0.002182	0.000000
14:09:52.046723	-0.007636	-0.003272	0.002182	-0.003272	0.002182	0.003272
14:09:52.056081	0.003272	-0.002182	0.000000	0.004363	0.000000	0.006545
14:09:52.066281	-0.003272	-0.003272	0.003272	0.001091	0.009817	0.004363
14:09:52.076075	-0.001091	-0.001091	-0.002182	0.000000	0.001091	-0.001091
14:09:52.086125	-0.003272	-0.002182	-0.011999	-0.007636	0.006545	0.003272
14:09:52.096101	0.001091	0.009817	0.000000	-0.005454	0.004363	0.000000
14:09:52.106125	0.002182	-0.003272	-0.003272	-0.003272	0.003272	0.001091
14:09:52.116095	0.003272	0.001091	-0.006545	0.000000	0.010908	0.004363
14:09:52.126178	0.003272	-0.005454	0.000000	-0.006545	-0.001091	0.006545
14:09:52.136082	0.000000	-0.009817	-0.004363	0.001091	-0.003272	-0.001091
14:09:52.146161	0.003272	0.001091	0.005454	-0.002182	0.003272	0.000000
14:09:52.156079	0.004363	-0.001091	0.002182	-0.001091	0.003272	0.004363
14:09:52.166077	0.001091	-0.001091	0.000000	-0.004363	-0.003272	-0.003272
14:09:52.176431	0.002182	-0.001091	0.000000	-0.002182	-0.004363	0.007636
14:09:52.186113	0.001091	0.003272	-0.003272	-0.002182	0.001091	0.006545
14:09:52.196115	0.002182	-0.001091	-0.002182	-0.002182	0.001091	-0.002182
14:09:52.206096	0.001091	-0.001091	0.008727	0.002182	0.003272	0.005454
14:09:52.216186	0.004363	0.001091	-0.001091	0.002182	0.001091	-0.002182
14:09:52.226119	0.002182	-0.003272	0.001091	0.000000	-0.002182	-0.001091
14:09:52.236313	-0.002182	-0.009817	0.000000	-0.002182	0.008727	0.005454
14:09:52.246084	0.002182	-0.003272	0.003272	-0.002182	0.005454	-0.001091
14:09:52.256177	0.001091	-0.003272	0.000000	0.001091	0.005454	-0.001091
14:09:52.266133	0.001091	0.001091	0.002182	0.000000	-0.001091	0.000000
14:09:52.276155	-0.004363	-0.001091	-0.001091	-0.007636	0.004363	0.003272
14:09:52.286097	-0.003272	0.001091	0.002182	0.001091	0.002182	0.000000
14:09:52.296136	-0.004363	-0.003272	-0.005454	-0.009817	0.002182	0.001091
14:09:52.306080	-0.001091	-0.003272	-0.002182	-0.006545	-0.001091	-0.004363
14:09:52.316123	-0.001091	0.003272	0.006545	-0.002182	-0.002182	0.002182
14:09:52.326075	0.001091	0.005454	0.001091	0.001091	-0.002182	0.000000
14:09:52.336170	0.000000	-0.004363	0.002182	-0.005454	-0.001091	0.007636
14:09:52.346125	0.000000	0.001091	-0.003272	-0.004363	-0.008727	0.000000
14:09:52.356157	0.002182	0.006545	0.003272	0.001091	-0.001091	-0.007636
14:09:52.366096	0.000000	0.002182	-0.001091	-0.003272	0.010908	0.001091
14:09:52.376821	-0.002182	0.001091	-0.004363	0.000000	-0.003272	0.003272
14:09:52.386119	0.000000	0.004363	-0.001091	0.002182	-0.005454	0.005454
